,n_scheduler_delay,n_uncertainty_delay,time_taken,n_delay
0,0,0,330,0
1,0,0,1050,0
2,2,0,810,2
3,0,0,270,0
4,0,0,990,0
5,2,0,750,2
6,0,0,330,0
7,0,0,930,0
8,2,0,750,2
9,0,0,270,0
10,0,0,930,0
11,2,0,750,2
12,0,0,330,0
13,0,0,1110,0
14,2,0,810,2
15,0,0,450,0
16,0,0,990,0
17,2,0,810,2
18,0,0,630,0
19,0,0,1230,0
20,2,0,1050,2
21,0,0,690,0
22,0,0,1350,0
23,2,0,1110,2
24,0,0,810,0
25,0,0,1410,0
26,2,0,1230,2
27,0,0,750,0
28,0,0,1410,0
29,2,0,1170,2
30,0,0,690,0
31,0,0,1350,0
32,2,0,1170,2
33,0,0,690,0
34,0,0,1350,0
35,2,0,1050,2
36,0,0,870,0
37,0,0,1410,0
38,2,0,1290,2
39,0,0,750,0
40,0,0,1530,0
41,2,0,1170,2
42,0,0,630,0
43,0,0,1350,0
44,2,0,1050,2
45,0,0,630,0
46,0,0,1290,0
47,2,0,990,2
48,0,0,570,0
49,0,0,1290,0
50,2,0,1050,2
51,0,0,570,0
52,0,0,1230,0
53,2,0,1050,2
54,0,0,570,0
55,0,0,1230,0
56,2,0,930,2
57,0,0,390,0
58,0,0,1170,0
59,2,0,870,2
60,0,0,570,0
61,0,0,1110,0
62,2,0,930,2
63,0,0,630,0
64,0,0,1290,0
65,2,0,1050,2
66,0,0,630,0
67,0,0,1290,0
68,2,0,1050,2
69,0,0,630,0
70,0,0,1290,0
71,2,0,990,2
72,0,0,810,0
73,0,0,1350,0
74,2,0,1230,2
75,0,0,630,0
76,0,0,1410,0
77,2,0,1050,2
78,0,0,450,0
79,0,0,1230,0
80,2,0,930,2
81,0,0,510,0
82,0,0,1170,0
83,2,0,930,2
84,0,0,450,0
85,0,0,1110,0
86,2,0,810,2
87,0,0,330,0
88,0,0,1050,0
89,2,0,690,2
90,0,0,390,0
91,0,0,1050,0
92,2,0,870,2
93,0,0,330,0
94,0,0,1110,0
95,2,0,810,2
96,0,0,270,0
97,0,0,1110,0
98,2,0,750,2
99,0,0,330,0
100,0,0,990,0
101,2,0,750,2
102,0,0,330,0
103,0,0,930,0
104,2,0,690,2
105,0,0,390,0
106,0,0,990,0
107,2,0,750,2
108,0,0,510,0
109,0,0,1110,0
110,2,0,870,2
111,0,0,510,0
112,0,0,1170,0
113,2,0,990,2
114,0,0,450,0
115,0,0,1110,0
116,2,0,870,2
117,0,0,510,0
118,0,0,1230,0
119,2,0,930,2
120,0,0,510,0
121,0,0,1170,0
122,2,0,930,2
123,0,0,450,0
124,0,0,1170,0
125,2,0,930,2
126,0,0,390,0
127,0,0,1050,0
128,2,0,810,2
129,0,0,210,0
130,0,1,1020,1
131,2,0,690,2
132,0,0,810,0
133,2,0,570,2
134,0,0,990,0
135,0,0,750,0
136,2,0,570,2
137,0,0,1050,0
138,0,0,870,0
139,2,0,630,2
140,0,0,1110,0
141,0,0,930,0
142,2,0,690,2
143,0,0,1170,0
144,0,0,870,0
145,2,0,690,2
146,0,0,1230,0
147,0,0,990,0
148,2,0,750,2
149,0,0,1170,0
150,0,0,990,0
151,2,0,690,2
152,0,0,1230,0
153,0,0,1110,0
154,2,0,810,2
155,0,0,1350,0
156,0,0,990,0
157,2,0,750,2
158,0,0,1110,0
159,0,0,930,0
160,2,0,690,2
161,0,0,1230,0
162,0,0,990,0
163,2,0,810,2
164,0,0,1350,0
165,0,0,1230,0
166,2,0,990,2
167,0,0,1530,0
168,0,0,1350,0
169,2,0,1230,2
170,0,0,1650,0
171,0,0,1410,0
172,2,0,1170,2
173,0,0,1710,0
174,0,0,1350,0
175,2,0,1110,2
176,0,0,1650,0
177,0,0,1470,0
178,2,0,1170,2
179,0,0,1770,0
180,0,0,1470,0
181,2,0,1050,2
182,0,0,1530,0
183,0,0,1350,0
184,2,0,1170,2
185,0,0,1470,0
186,0,0,1230,0
187,2,0,990,2
188,0,0,1470,0
189,0,0,1290,0
190,2,0,930,2
191,0,0,1470,0
192,0,0,1230,0
193,2,0,990,2
194,0,0,1410,0
195,0,0,1110,0
196,2,0,810,2
197,0,0,1290,0
198,0,0,1050,0
199,2,0,750,2
200,0,0,1230,0
201,0,0,990,0
202,2,0,690,2
203,0,0,1110,0
204,0,0,810,0
205,2,0,630,2
206,0,0,990,0
207,0,0,750,0
208,2,0,570,2
209,0,0,1050,0
210,0,0,750,0
211,2,0,570,2
212,0,0,1050,0
213,0,0,810,0
214,2,0,510,2
215,0,0,990,0
216,0,0,870,0
217,2,0,630,2
218,0,0,990,0
219,0,0,750,0
220,2,0,510,2
221,0,0,990,0
222,0,0,810,0
223,2,0,570,2
224,0,0,930,0
225,0,0,690,0
226,2,0,390,2
227,0,0,690,0
228,0,0,510,0
229,2,0,270,2
230,0,0,690,0
231,0,0,450,0
232,2,0,270,2
233,0,0,750,0
234,0,0,510,0
235,2,0,330,2
236,0,0,750,0
237,0,0,450,0
238,0,0,690,0
239,0,0,1050,0
240,2,0,390,2
241,0,0,510,0
242,0,0,930,0
243,2,0,390,2
244,0,0,570,0
245,0,0,930,0
246,0,0,570,0
247,0,0,1050,0
248,2,0,930,2
249,0,0,1350,0
